"symbol","transcript","chromosome","start","end","width","gsm1667144","gsm1667145","gsm1667146","gsm336252","gsm336253","gsm336254","gsm336255","gsm336256","gsm336257","gsm336258","gsm336259","gsm336260","gsm336261","gsm336262","gsm336263","gsm336264","gsm336265","gsm336266","gsm336267","gsm336268","gsm336269","gsm336270","gsm336271","gsm336272","gsm336273","gsm336274","gsm336275","gsm336276","gsm336277","gsm336278","gsm52661","gsm52662","gsm52663","gsm52664","gsm52665","gsm52666","gsm52667","gsm52668","gsm52669","gsm52670","gsm52671","gsm9098","gsm9099","gsm9100","gsm9101","gsm9102","gsm569424","gsm569425","gsm569426","gsm569427","gsm569428","gsm1667147ul","gsm1667148ul","gsm1667149ul","gsm336202ul","gsm336203ul","gsm336204ul","gsm336205ul","gsm336206ul","gsm336207ul","gsm336208ul","gsm336209ul","gsm336210ul","gsm336211ul","gsm336212ul","gsm336213ul","gsm336214ul","gsm336215ul","gsm336216ul","gsm336217ul","gsm336218ul","gsm336219ul","gsm336220ul","gsm336221ul","gsm336222ul","gsm336223ul","gsm336224ul","gsm336225ul","gsm336226ul","gsm336227ul","gsm336228ul","gsm336229ul","gsm336230ul","gsm336231ul","gsm336232ul","gsm336233ul","gsm336234ul","gsm336235ul","gsm336236ul","gsm336237ul","gsm336238ul","gsm336239ul","gsm336240ul","gsm336241ul","gsm336242ul","gsm336243ul","gsm336244ul","gsm336245ul","gsm336246ul","gsm336247ul","gsm336248ul","gsm336249ul","gsm336250ul","gsm336251ul","gsm38689ul","gsm38690ul","gsm38691ul","gsm38692ul","gsm38693ul","gsm38694ul","gsm38695ul","gsm9093ul","gsm9094ul","gsm9095ul","gsm9096ul","gsm9097ul","gsm569429ul","gsm569430ul","gsm569431ul","gsm569432ul","gsm569433ul"
"MAFG","ENST00000357736","chr17",79879842,79879783,60,3170.2,6081,3840.95,93.1,99.55,81.65,100.9,107.45,114.7,116,86.4,80.35,114.3,95.05,85,108.6,72.2,110.55,73.25,122.9,90.8,59.35,63.15,82.45,52.45,82.6,102.7,73.6,114.8,98.25,55.9,52,52,59.1,97.7,63.9,63.3,54.8,71.2,28.1,49.9,84.5,54.1,97.7,84.8,72.6,75.6,67.8,88.3,70.4,55.3,3856.35,5338.35,8119.45,123.4,90.7,93.35,107.45,112.8,115,72.55,136.1,89.95,112.15,86.95,77.4,96.9,80.9,102.2,98.4,87.4,77.55,91.95,121.45,96.75,159.1,134.15,129.95,79.3,123.2,111.25,126.2,111.4,124.95,93.25,100.7,71.75,75.25,82.55,79.15,85.45,92.5,105.05,115.65,108.8,101.9,79.8,104.15,170.75,95.05,75.8,123.4,95.65,107,82.9,63.3,73,54,72.9,111.2,105.6,66.5,71.5,117.8,100.8,94.7,72.6,76.6,89,75.9,74.3
"MFNG","ENST00000356998","chr22",37865384,37865325,60,1613.9,745.45,1047.45,33.5,35.2,38.2,43.3333333333333,58.4666666666667,41.3333333333333,53.0333333333333,65.8333333333333,23.2666666666667,42.7333333333333,52.2,47.9333333333333,61,35.2666666666667,33.1,34.4666666666667,55.7333333333333,45.6,37.8333333333333,33.9333333333333,49.2333333333333,44.1666666666667,35.6333333333333,27.6333333333333,53,46.5333333333333,45.8333333333333,47.7333333333333,29.6666666666667,33.0333333333333,41.4666666666667,51.6333333333333,46.7333333333333,27.0666666666667,36.6,33.8666666666667,17.6,30.6666666666667,35.9666666666667,38.2333333333333,34.4,60.8666666666667,53.7666666666667,46,34.0666666666667,30.3333333333333,30.7666666666667,26.3,962.3,896.65,1178.6,31.3666666666667,23,29.4,26.3,30.3333333333333,26.2666666666667,33.5333333333333,25.2333333333333,21.3333333333333,27.6333333333333,24.4,36.8,46.1,40.8666666666667,32.6666666666667,47.2333333333333,38.7,46.9,51.5,40.2333333333333,26.8333333333333,41.9333333333333,18.3666666666667,46.3,26.9,32.6,18.7333333333333,47.7333333333333,42.8,59.1666666666667,25.9333333333333,37.6333333333333,41.6,23.3666666666667,26.7,28.5,40.5333333333333,58.7666666666667,31.0666666666667,38.2,40.8333333333333,31.1,35.4333333333333,42.5333333333333,28.3333333333333,31.7333333333333,32.4333333333333,45.1333333333333,29.4666666666667,55.6,25.8333333333333,30.4,30.1333333333333,38.8333333333333,34.6666666666667,44.6333333333333,24.5,38.7666666666667,49.5666666666667,36.8666666666667,35.4,57.3666666666667,33.6,40.0333333333333,30.2,28.1,27.0666666666667
"MGAT3","ENST00000341184","chr22",39884656,39884715,60,527.2,91.8,476.7,18,24.1333333333333,22.7666666666667,23.2333333333333,25.5,31.8666666666667,20.6,17.6666666666667,19.4333333333333,18,22.7,15.3666666666667,9.76666666666667,19.7,13.4666666666667,17.2,44.6666666666667,27.8,22.6333333333333,22.0666666666667,19.0666666666667,19.0333333333333,26.6,22.7666666666667,28.1666666666667,25.8333333333333,23.5333333333333,19.3,20.8,15.55,18.9,21,25.4,28.7,19.7,13.65,11.65,14.45,16.45,15.2,26.7,30.65,41.45,69.3,42.95,41.1,31.35,33.25,1329.05,465.5,35.9,16.8333333333333,23.1,27.2666666666667,44.8666666666667,41.1666666666667,51.7,28.6,41.9666666666667,32.7333333333333,38.0333333333333,36.1333333333333,29,35.3,31.7666666666667,28.9,17.1,25.8666666666667,29.0666666666667,21.1666666666667,20.3,49.7333333333333,21.1333333333333,27.6666666666667,29.4666666666667,23.4,23.2333333333333,32.4333333333333,28.8333333333333,25.5,18.1,55.3666666666667,33.1333333333333,29.2,30.5666666666667,34,43.8,21.9333333333333,39.3,29.6666666666667,27,30.9,38.6666666666667,48.6,22.7666666666667,63.7666666666667,31.3333333333333,27.8666666666667,36.8666666666667,59.4666666666667,38.8333333333333,20.55,27.65,19.9,28.1,17.05,43.65,22.75,48.9,44.2,34.65,39.45,33.55,59.2,60.3,35.95,34.85,37.2
"MICALL1","ENST00000215957","chr22",38336920,38336979,60,373.7,217.5,130.9,299.9,252.2,252.2,187.5,264.4,397.9,200.65,474.8,170.7,439.05,157.6,101.85,134.85,163.8,251.4,82.5,249.55,346.45,236.2,191.1,295.3,111.65,228.55,248.05,194.15,351.45,139.3,107.35,114.05,101.1,55.4,136.25,139.7,219.1,83.5,203.85,91,90.85,77.2,145.05,207.5,129.45,151.95,104.8,188.6,168.85,128.95,238.4,416.1,211.2,380.7,288.55,294.1,385.8,518.25,505.55,340.8,465.55,427.35,414,435.7,476.1,321.6,152.55,224.3,429.3,125.9,220.9,104.85,211.3,175.55,331.5,368.45,412.15,374.3,333.85,413.4,412.35,337.9,282.4,282.9,380.45,274.15,245.05,340.3,271.95,288.75,259,163.9,213,189.7,177.1,348.55,487.35,221.7,407.2,200.55,273.4,239.7,219.1,290.45,129.45,157.5,224.05,110.15,151.6,200.25,110.2,190.7,182.9,175.25,207.45,247.15,154.7,215,246.65,136.1,443.3
"MKL1","ENST00000407029","chr22",40806886,40806827,60,1643.9,1799.6,1442,52.22,41.2,49.3,56.1,49.68,66.66,38.72,62.68,45.74,67.32,43.2,41.28,45.06,39.02,41.5,22.96,52.54,56.1,39.54,47.52,42.52,39.44,52.22,45.48,48.36,39.12,41.2,39.3,21.9666666666667,29.9,25.7333333333333,32.4,31.3,41.1,22.9666666666667,48.4333333333333,17.1,46.2,41.1666666666667,41.2,47.8333333333333,45.5,46.5666666666667,60.2333333333333,58.9666666666667,39.7,50.8333333333333,45.4,663.1,405.4,1320.9,58.74,57.92,36.5,33.02,34.6,30.78,53.3,49.14,54.56,31.46,37.26,28.5,34.86,29.78,82.48,46.28,41.54,18.32,39.4,42.46,47.98,48.76,27.22,46.4,30.82,44.36,33.92,47.06,41.22,42.86,29.42,31.48,24.1,33.02,32.38,41.34,25.76,40.26,33.38,38.22,49.18,27.1,41.34,47.28,37.44,30.82,39.8,34.14,35.7,48.54,46.8,24.6333333333333,28.9333333333333,32.7666666666667,28.5666666666667,45.8666666666667,29.7,34.2,43.6333333333333,22.5,45.9,49.8333333333333,53.0666666666667,60.7,64.5,38.0333333333333,41.6666666666667
"MRPL12","ENST00000333676","chr17",79674001,79674060,60,716.8,387.8,1505.2,74.5,75.25,44.05,62.3,66.7,85.95,90.4,90.9,36.7,97.75,75.25,60.55,52.1,90.8,66.3,63.6,64.55,53.65,39.9,49.7,69.25,25.3,68.6,83.55,67.1,87.75,64.85,63.3,49.5,44.8,31,49.4,88.9,60.3,53.2,70.3,47.9,32,67.5,90.5,95.2,84.1,76.8,59.2,54.3,74.2,65.2,104.1,768,1089.6,448.7,77.55,107.15,101.6,82,108.55,69.4,98.35,98.65,117.45,80.15,100,45.85,87.05,98.35,134.25,34.75,71.1,138.15,100.35,87.85,112.35,108.2,108.05,99.9,77.8,69.8,127.5,71.7,64.4,75.05,118.25,59.7,63.25,74.5,98.85,132.15,35.35,46.4,83.45,72.4,58.45,114.3,98,77.85,84.55,63.95,80.85,68,102.05,114.95,96.3,46.9,70.4,60.5,77,89.8,54.9,115.8,90.1,92.7,139.8,151,62.1,60.4,57.3,87,84
"MRPL23","ENST00000381519","chr11",1974021,1974080,60,1434.2,104.4,2160.2,144.15,125,131.45,116.75,136.75,162.45,145,158.45,84.55,143.3,149.45,118.65,107.5,186.3,140.1,98.9,157.7,134.4,71.85,79.25,83.2,58.45,124.5,121.9,157.6,222.1,123,103.1,73.5,114.1,77.2,125.7,127.1,174.9,93.2,112.1,135,91.6,121.1,162.5,186.6,122.5,130.7,66.7,101.2,155,121.9,192.6,1056.1,2967.5,8.8,101.1,138.05,202.15,140,211.7,182.55,156.75,146.3,149.2,116.85,157.95,77.95,178.2,125.65,177,61.05,109.05,224.15,159.4,183.9,215.25,143.2,178.25,193.6,94.5,136.45,149.55,116.4,107.45,95.2,228.2,110.65,66.15,154.75,151.5,142.95,68.9,118.9,148.85,113.25,135.15,187.65,156.3,108.85,178.25,136.7,174.7,131.3,143.35,211.75,108.5,99.9,115.4,96.4,149.7,173.5,148.7,225.3,138.4,137.7,141.7,233.1,100.9,120.5,127.2,152.4,192.2
"NOL12","ENST00000468597","chr22",38084866,38084925,60,258.3,223.2,97.1,60.2,52.7,49.35,56.65,78.15,64.1,60.9,92.45,45.9,75.3,92.6,66.5,61.85,83.05,52.2,47.35,60.8,66.8,30.55,38,40.5,28.95,36.2,51.65,50.95,107.35,75,12.4,17.85,26,10.05,16,29.85,17.45,2.8,23.75,26.75,17.1,16.55,49.3,44.75,28.05,21.1,66.25,46.1,39.25,37,41.25,125.1,62.9,294.9,64.9,48.9,87.1,76.95,61.75,66.4,64.15,32.25,47.2,55.4,61.6,34.45,73.3,61.2,83.45,44.25,60.7,33.15,66.7,75.8,58.05,41.95,52.9,40.05,29.65,39.75,55.85,26.55,52.7,67.3,69.9,52.65,35.55,48.7,81.9,84.5,16,27.5,63.25,65.55,37.55,74.2,52.4,75.55,44.25,61.9,63.35,59.8,47.05,68.9,11.9,24.9,13.7,7.05,12.2,20.7,28.9,35.4,20.95,24,39.9,37.75,47.4,61.1,50.55,35.2,41.2
"NPLOC4","ENST00000331134","chr17",79524405,79524346,60,726.9,920.2,669.1,212,162.4,134.8,200.7,218.8,246.3,198,279.8,135.3,279.1,249.5,170.5,205.6,243,236.6,195.4,220.8,217.9,151.1,131.3,170.7,160.3,245.1,234.6,245.9,278.1,236.1,181.1,131.5,137.6,171.3,161.4,128.3,172.4,131.1,133.3,70.4,119.9,178.3,252.5,233.8,217.5,172.5,145,163.2,250.5,195,168.1,1020.6,568.7,635.55,213.4,263.8,253.8,213.9,240.8,231.1,230.6,324.1,255.8,259.8,284.8,203.8,237.9,312.2,265.5,165,199.3,209.5,252.2,206.6,211.6,284.8,242.6,248.7,207.1,331.6,268,274.6,231.9,312.2,231.2,168.2,191.9,225.2,184.5,165.3,192.5,258.9,252,209.3,231.7,226.2,286.3,203.3,260.8,199.5,227,299.5,280.6,382.1,161.7,86,99.8,106.1,116.5,173.2,123.8,205.6,176.5,194.9,147.2,157.8,187.2,200.9,238.6,195.2,209.8
"NPTX1","ENST00000535681","chr17",78441076,78441017,60,17.7,35.35,8,19,21.9,16.8,21.9,6.6,32.3,2.6,8.3,17.9,5.6,15.6,19,3.7,3.4,14.3,18.2,11.1,31.2,22,30.4,41.4,22,12.7,5.8,3.9,0.9,16.6,1.6,17,1.6,4.1,7,17,12.7,9.1,1.4,20.6,30.6,48.3,25.6,34.5,41.1,36,38.1,29.2,38.9,30.2,31.6,183.95,97.1,119.45,24.2,37.3,18.9,24.2,17.1,7.5,14.1,29.7,29.2,17.8,30.2,39.6,39.2,14.1,21.9,12,40.3,32.7,12.9,2.6,7.3,15.9,4.2,3.7,130.8,9.2,159.9,79.2,16.2,41,10.1,25.2,21.6,11,18.8,22.5,25.2,48.6,23.4,35.1,24.9,3.5,25.1,3.8,19.8,82.7,2.7,23.1,22.5,12.7,3.8,7.8,1.3,23.1,1.2,2.9,1.4,23.8,40.7,27.6,35.8,45.1,32.5,41.2,27.5,36.7,30.6
"NPTXR","ENST00000333039","chr22",39215222,39215163,60,276.8,124.9,138.2,22.45,33.5,23.55,28.9,24.95,32.8,28,47.4,28.75,42.15,32.1,26.6,20.85,35.5,35.4,32.15,51.75,45.9,24.2,30.1,42.75,22.15,23.15,28.35,31.25,25.45,38.2,34.4,16.1,16.65,12.15,11.85,7.65,23.2,27.35,29.9,24.15,14.35,62.05,43.1,29.4,50.85,35.85,72.8,44.45,40.15,34.15,36.45,198.4,90,301.3,29.85,45.95,51.2,38.6,45.05,18.1,42.55,48.6,60,44.4,57.7,37.2,19.2,35.55,48.2,12.25,23,39,25.7,34.65,45.45,37.55,44.5,34.8,61.8,50.5,79.95,21.2,27.15,27.3,52.35,31.65,27.95,40.15,33.1,39,37.1,36.4,10.7,18.05,45.5,53.3,43.45,36.5,41.4,16.1,33.65,60.55,95.75,72.8,38.5,17.2,20.15,21.65,34.15,38.1,44.55,31,29.1,35.65,54.5,37.05,55.55,59.5,42.75,39.9,44.4
"P4HB","ENST00000436463","chr17",79801646,79801587,60,12320.05,85.95,6886.65,974.333333333333,753.766666666667,924.533333333333,673.166666666667,926.7,850.366666666667,763.833333333333,1501.33333333333,760.366666666667,1242.13333333333,750.433333333333,624.7,668.066666666667,877.966666666667,1015.36666666667,542.466666666667,981.466666666667,887.466666666667,611.1,600.533333333333,939.6,490.733333333333,744.933333333333,903.466666666667,767.833333333333,972.5,897.6,508.75,374,511.55,403.5,582.75,522.45,1048.1,533.25,655.3,1002.15,529.6,551.55,772.2,1065.25,850.1,843.6,193.8,690.7,296.05,457.9,717.55,18989.9,10244.7,21.05,862.033333333333,1064.03333333333,981.733333333333,915.4,910.466666666667,752.433333333333,1677.86666666667,1184.76666666667,1310.13333333333,1170.56666666667,1147.33333333333,835.066666666667,1002.23333333333,1046.46666666667,2181.33333333333,1355.46666666667,883.066666666667,972.166666666667,1303.36666666667,921.9,951.233333333333,1145.43333333333,1249.46666666667,1499.23333333333,1114.3,1519.1,1597.53333333333,1147.83333333333,849.7,991.033333333333,1345.2,875.2,650.233333333333,982.066666666667,1020.26666666667,1438.23333333333,503.166666666667,608.833333333333,825.2,793.233333333333,667.966666666667,1417.2,1784,860.133333333333,858.033333333333,650.4,840.8,1146.93333333333,901.733333333333,1913,772.25,505.5,834.7,472.45,1109,847.5,1007.8,1533.65,827.75,625.85,895.9,1150.2,436.75,523,297.9,526.2,597.05
"PGS1","ENST00000329897","chr17",76399905,76399964,60,60.1,85.0666666666667,39.6,87,100.4,75.4,115.8,126.1,108.3,130.6,88.75,83.75,102.1,154,93.9,119.65,102.65,92.75,88.7,120,104.25,88.45,71.15,51.85,86.05,157.7,89.7,138.45,111,86.85,104,86,80.8,87.6,203.1,114.1,73.5,97.1,83.4,51.7,58.5,73.2,107.9,88.1,65.5,64.7,50.4,68.8,69.1,75.8,68.1,69.1333333333333,96.9666666666667,152.033333333333,131.35,116.65,109.6,106.95,131.05,88.55,93.4,120.8,99,100.9,114.7,51.05,106.9,103,100.4,71.8,98.75,119.85,107.4,144.8,86.9,145.9,114.8,86.9,88.35,147.65,122.1,91.35,74.2,136.05,108.85,71.25,78.1,106.65,101.95,97.25,60.3,78.25,101.65,126.5,134.05,131.9,73.4,107.95,113.2,118.8,98.25,100.95,131.75,118.45,114.7,105.2,64.6,39.2,83.5,72,8.8,45.8,46.8,58.9,58.1,56.4,89.7,63.6,77.6,58.8,67.1
"PKP3","ENST00000331563","chr11",404785,404844,60,585.5,230.4,131.8,15.6,20.05,15.9,25.9,16.9,9.9,16,18.35,16.4,21.15,18.8,17.55,12.05,19.65,31.75,16.35,13.65,22.45,29.75,34.45,29.75,28.65,16.75,21.8,22.1,14.05,14.3,23.35,21.2,22.15,21.75,49.65,35.2,20.05,28.8,27.45,40.45,15.25,64.95,29.15,43.2,64.9,37.15,95.35,47.5,42.45,40.55,50.1,36.5,37.8,250.3,16.15,7.6,9.55,19.1,29.45,28.95,24.7,40.15,17.9,19.7,25.9,57.7,31.6,20.05,21.35,17.9,19.4,16.75,17.5,13.15,13.5,15.85,8.2,15.6,14.1,9.9,25.05,15.3,17.7,13.6,20.3,29.05,34.3,8.95,13.95,25.2,32.1,38.7,22.15,8.8,12.2,11.5,38.15,20.15,20.7,10.35,19.35,25.35,26.65,22,22.45,12.1,25.8,20.2,29.7,30.65,44.5,35.75,39.4,52.25,34.7,38.4,70.25,62.6,42.2,34.7,35.2
"PLA2G6","ENST00000402064","chr22",38507934,38507875,60,279.4,263.3,622,55.2333333333333,73.6666666666667,76.9,80.0666666666667,85.8333333333333,90.4666666666667,97.6,107.666666666667,72,73.5333333333333,115.033333333333,118.266666666667,74.4,72.7333333333333,83.4333333333333,97.2666666666667,110.533333333333,97.3666666666667,94.9666666666667,86.2333333333333,83.9333333333333,82.2666666666667,70.6666666666667,61.4666666666667,95.1333333333333,62.5666666666667,63.5333333333333,102.733333333333,47.3,84.4333333333333,95.4333333333333,106.133333333333,101.566666666667,74.1,70.2333333333333,76.8,69.6666666666667,79.8,114.7,96.4,86.7,100.266666666667,117.333333333333,164.933333333333,80.0666666666667,92.1333333333333,85.9333333333333,81.9333333333333,184.8,451.4,815.7,66.1666666666667,62.3333333333333,80.5666666666667,101.7,101.5,81.2666666666667,89.0333333333333,71.3333333333333,76.2,119.533333333333,114.7,105.6,149.9,86.2,87.9,61.4333333333333,83.0666666666667,44.7,88.2,72.2,63.0333333333333,87.5666666666667,75.8333333333333,53.9666666666667,67.1666666666667,97.3,115.433333333333,76.1333333333333,80.4,95.7,91.5333333333333,112.066666666667,83.2666666666667,84.2666666666667,98.3333333333333,92.5666666666667,81.2,173.566666666667,75.6,74.8666666666667,116.533333333333,73.4333333333333,111.133333333333,74.6666666666667,90.2,57.3,59.5,76.5666666666667,103.566666666667,62.1,73.2333333333333,59.2,94.8666666666667,100.233333333333,65.4333333333333,88.8,90.5,78.2333333333333,184.2,121.166666666667,153.433333333333,156.266666666667,151.233333333333,123.766666666667,90.5333333333333,74.5333333333333,79.4333333333333
"PNPLA2","ENST00000529255","chr11",824896,824955,60,462.8,480.9,553,149.75,125.5,149.85,180.6,93.9,167.1,141.75,299.6,145.85,177.85,174.85,144.75,118.5,128.45,243,149.65,167.95,164.4,183.5,105.2,263.55,247.05,188.45,137.45,179.9,99.75,92.35,285.5,143.6,182.7,256.3,170.95,260.05,268.4,245.45,300.3,119.1,122.5,338.3,203.05,169.2,311.85,206.3,799.15,471.7,465.05,453.1,330.2,284.3,191.7,427,153.65,104.15,136.9,122.25,117.25,131.6,180.45,146.3,127.85,167.8,111.5,143.05,115.65,114.15,203.65,141.65,118.4,146.65,194.55,120.85,84.2,96.65,93,147.65,169.25,230.2,325.25,201.5,172.75,156.45,163,218.75,202.75,136.85,67.05,206.75,148.7,387.2,109.95,73.05,197,92.25,202.6,127.45,118.8,68.7,157.5,70.6,286.35,172.3,226.95,84.55,184.7,200.5,158.35,148.8,205.35,156.3,251.25,151.2,211.6,196.75,620,600.2,438.6,410.8,338.4
"POLR2L","ENST00000322028","chr11",840281,840222,60,6838.06666666667,12725.1666666667,13612.9666666667,990.35,804.25,685.8,838.85,1081.7,949.05,1092.05,1403,446.8,1334.5,1101.15,602.9,1036.65,707.9,696.9,445.25,976.8,726.55,447.75,343.8,594.75,336.7,946.7,903.75,949.45,1260.9,836.35,244.1,313.3,234.3,187.45,128.4,192.1,380.9,288.85,301.7,174.05,208.85,238.1,275.85,408.55,307.55,258.4,97.15,227.75,331.5,283.65,243.95,6016.23333333333,11394.3666666667,11073.4666666667,1023.35,816.25,892.05,584.2,800.3,705,1069.15,1018.9,1074.35,824.35,843.2,397.05,1011.8,983.1,1801.05,459.25,756.75,1425.1,977.35,808.75,860.55,1070,858.3,1015.5,1052.9,1033,1726.25,654.35,730.6,871.2,1180.05,698.75,592.95,772.95,622.45,847,346.45,449.6,890.15,770.5,531.4,1064.7,1251.6,820.9,773.05,612.95,920.75,1076.3,1168.3,1708.45,360.55,180.1,221,214.05,351.15,299.85,228.55,430.55,305.55,225.15,297.4,372.4,205.95,127.4,307.1,276.3,264.9
"POLR2L","ENST00000322028","chr11",840046,839987,60,6838.06666666667,12725.1666666667,13612.9666666667,990.35,804.25,685.8,838.85,1081.7,949.05,1092.05,1403,446.8,1334.5,1101.15,602.9,1036.65,707.9,696.9,445.25,976.8,726.55,447.75,343.8,594.75,336.7,946.7,903.75,949.45,1260.9,836.35,244.1,313.3,234.3,187.45,128.4,192.1,380.9,288.85,301.7,174.05,208.85,238.1,275.85,408.55,307.55,258.4,97.15,227.75,331.5,283.65,243.95,6016.23333333333,11394.3666666667,11073.4666666667,1023.35,816.25,892.05,584.2,800.3,705,1069.15,1018.9,1074.35,824.35,843.2,397.05,1011.8,983.1,1801.05,459.25,756.75,1425.1,977.35,808.75,860.55,1070,858.3,1015.5,1052.9,1033,1726.25,654.35,730.6,871.2,1180.05,698.75,592.95,772.95,622.45,847,346.45,449.6,890.15,770.5,531.4,1064.7,1251.6,820.9,773.05,612.95,920.75,1076.3,1168.3,1708.45,360.55,180.1,221,214.05,351.15,299.85,228.55,430.55,305.55,225.15,297.4,372.4,205.95,127.4,307.1,276.3,264.9
"PYCR1","ENST00000329875","chr17",79890390,79890331,60,1081.55,738.75,662.75,55.3,40.3,65.8,36.1,59.1,95.1,41,73.7,39.7,76.4,33.2,38.5,49.6,97.3,68.8,42.5,77.4,89,67.2,88.1,87.6,42.2,50.2,61.4,76.5,76,57.4,43.9,57.2,38.2,29.3,102.5,75.5,114.4,44.1,60.1,127.5,40.9,53.2,97.2,114,68.4,94.9,131.7,77.4,78,56.5,84.5,4727.35,6230,109.6,68.1,134.1,151.2,138.5,211.5,103.3,207.9,191.8,189.5,92.2,108.5,107.8,163.8,110.2,182.5,44.8,185.4,166.3,88.5,67.3,131.6,133.4,210.4,189.2,28.2,65.6,102.4,90.8,69.2,85.9,83.5,104.8,90.4,146.8,107.3,206.5,70.2,114.4,82.5,55.6,93.1,81.3,191.3,76.9,139.4,54.1,71.9,69,71.7,134.6,57.6,79.3,112.7,59.9,103.6,90,70.8,154.4,160.2,106.8,149.2,239.4,119.5,122.4,69.8,97.9,105.9
"RAB40B","ENST00000269347","chr17",80615575,80615516,60,508.3,1123.4,877.3,83.0666666666667,99.7666666666667,72.6666666666667,100.5,96.1333333333333,79.3333333333333,109.9,109.533333333333,122.366666666667,98.6666666666667,93.8333333333333,79.8,83.3333333333333,85.1666666666667,72.7,89.9666666666667,121.866666666667,89.0666666666667,55.8,40.6,65.5,69.6,90.8666666666667,122.333333333333,90.2,120.9,115.2,29.3,70.75,48.55,53.8,32.65,42.1,35.05,40.3,34.35,41.6,24.5,40.45,38.75,40.05,32,45.4,106.65,74.05,72.55,67.3,66.95,708.5,1124.8,2357.2,78.3,128.866666666667,93.2,110.1,104.266666666667,123.566666666667,88.7666666666667,54.6333333333333,79.3333333333333,98.2333333333333,120.3,69.8,74.0666666666667,110.933333333333,86.3,87.6666666666667,80.2666666666667,104.533333333333,87.5333333333333,114.633333333333,130.033333333333,93.4333333333333,108.466666666667,110.7,190.766666666667,75.8666666666667,202.1,101.7,108.5,103.5,110.633333333333,98.2333333333333,52.8,73.9,83.7,94.8,82.9666666666667,50.1333333333333,122.533333333333,111.666666666667,93.2333333333333,132.533333333333,82.2,106.6,111.4,133.7,121.966666666667,122,144.866666666667,79.0666666666667,59.3,48.1,50,27.3,83.75,35.7,52.75,29.85,69.4,43.6,60.9,53.15,83.25,73.7,77.4,50.55,71.8
"RAC2","ENST00000249071","chr22",37621423,37621364,60,890.7,1010.53333333333,632.066666666667,64.35,83.75,54.45,89.7,92.15,94.05,106.1,104.7,81.6,83.75,80.65,47.7,60.1,75.65,54.05,92.65,65.7,72.6,55.7,63.4,64.35,64.3,74.55,43,87.25,71.2,58.4,46.65,37,46.8,71.45,32.55,47,42.1,63.55,67,46.35,51.7,68.45,64.5,47.65,69.1,82.65,70.6,47.3,76.15,49.25,50.9,263.8,373.3,494.266666666667,79.4,68.65,47.95,24.5,29.7,28.55,20.65,29.35,27.75,30.55,20.55,45.75,20.15,53.7,79.45,73.85,47.5,31.1,83,63.85,30.75,87.55,32.45,78.65,29.8,65.6,47.7,56.55,39.8,69.55,81.95,84.45,50.6,23.55,25.05,42.8,61.3,52.65,38.6,58,49.55,86.4,38.9,34.85,27.35,29.9,36.75,79.9,51.2,265.7,33.85,37.8,48.85,57.15,60.5,70.45,70.35,58,76.2,38.9,58.8,67.2,61.8,40.65,61.2,37,41.2
"RAC2","ENST00000249071","chr22",37621511,37621452,60,890.7,1010.53333333333,632.066666666667,64.35,83.75,54.45,89.7,92.15,94.05,106.1,104.7,81.6,83.75,80.65,47.7,60.1,75.65,54.05,92.65,65.7,72.6,55.7,63.4,64.35,64.3,74.55,43,87.25,71.2,58.4,46.65,37,46.8,71.45,32.55,47,42.1,63.55,67,46.35,51.7,68.45,64.5,47.65,69.1,82.65,70.6,47.3,76.15,49.25,50.9,263.8,373.3,494.266666666667,79.4,68.65,47.95,24.5,29.7,28.55,20.65,29.35,27.75,30.55,20.55,45.75,20.15,53.7,79.45,73.85,47.5,31.1,83,63.85,30.75,87.55,32.45,78.65,29.8,65.6,47.7,56.55,39.8,69.55,81.95,84.45,50.6,23.55,25.05,42.8,61.3,52.65,38.6,58,49.55,86.4,38.9,34.85,27.35,29.9,36.75,79.9,51.2,265.7,33.85,37.8,48.85,57.15,60.5,70.45,70.35,58,76.2,38.9,58.8,67.2,61.8,40.65,61.2,37,41.2
"RAC3","ENST00000306897","chr17",79990266,79990325,60,29.7,33.1,11.3,2.6,1.6,1.7,3.3,2.6,5.9,3.1,8.2,1.2,3.4,3.1,2,1.6,2.8,2.9,2.6,3.2,28.2,1.7,2.4,2.3,2.3,2.3,3.6,2.1,1.3,1.1,1.7,3.9,2.4,2.3,12.1,2.3,2.7,2.4,2.4,4.9,1.9,3.5,39.1,4.1,3.4,3.1,27.5,22,19.4,22,21,49.7,174.5,8.8,11.9,14.5,10.9,52.1,4.6,2.6,51.9,22.4,44.6,10.2,8.3,9.6,4.9,12.2,17.6,1.1,11.6,24.9,3.8,13.8,1.1,3.7,18,5.2,2.8,5.9,2.2,4,1.7,5.2,8.3,2.3,5.1,19.7,8.8,20.2,3.9,2.1,3.6,1.7,4.3,2.7,39.6,2.3,18.2,1.9,0.6,0.9,2,3.5,4.5,2.5,2,2.6,5.1,7.1,3.6,4.4,7.4,3.2,5.6,17.6,24.4,24.8,20.3,19.6,22.1
